Episode,Score,Win %,Eps History
13942,1,0.5521445990532204,0.01
13943,5,0.5521767195008248,0.01
13944,-4,0.5521371199082042,0.01
13945,7,0.5521692362854069,0.01
13946,-3,0.5521296429083609,0.01
13947,9,0.5521617552161755,0.01
13948,5,0.552193862919415,0.01
13949,-1,0.5521542762922074,0.01
13950,5,0.5521863799283154,0.01
13951,-2,0.5521467995125797,0.01
13952,5,0.5521788990825688,0.01
13953,-3,0.5521393248763706,0.01
13954,1,0.5521714203812527,0.01
13955,5,0.5522035112862773,0.01
13956,-1,0.5521639438234451,0.01
13957,-5,0.5521243820305223,0.01
13958,3,0.5521564694082247,0.01
13959,3,0.5521885521885522,0.01
13960,-6,0.5521489971346705,0.01
13961,3,0.5521810758541652,0.01
13962,5,0.5522131499785131,0.01
13963,-9,0.5521736016615341,0.01
13964,7,0.5522056717272987,0.01
13965,-1,0.5521661296097387,0.01
13966,-3,0.5521265931548045,0.01
13967,-5,0.5520870623612801,0.01
13968,-2,0.5520475372279496,0.01
13969,-5,0.5520080177535972,0.01
13970,3,0.5520400858983536,0.01
13971,5,0.5520721494524372,0.01
13972,-9,0.5520326367019753,0.01
13973,-1,0.5519931296070995,0.01
13974,-5,0.5519536281665951,0.01
13975,5,0.5519856887298747,0.01
13976,6,0.5520177447052089,0.01
13977,3,0.5520497960935823,0.01
13978,-3,0.5520103019029904,0.01
13979,-1,0.5519708133629015,0.01
13980,7,0.552002861230329,0.01
13981,-7,0.5519633788713254,0.01
13982,-1,0.5519239021599199,0.01
13983,-5,0.5518844310949009,0.01
13984,1,0.55191647597254,0.01
13985,3,0.5519485162674294,0.01
13986,3,0.551980551980552,0.01
13987,-11,0.5519410881532852,0.01
13988,6,0.5519731198169859,0.01
13989,-3,0.5519336621631282,0.01
13990,7,0.5519656897784132,0.01
13991,3,0.5519977128153813,0.01
13992,6,0.5520297312750143,0.01
13993,9,0.5520617451582934,0.01
13994,8,0.5520937544661998,0.01
13995,-7,0.5520543051089675,0.01
13996,-2,0.5520148613889683,0.01
13997,-1,0.5519754233049939,0.01
13998,4,0.5520074296328047,0.01
13999,-3,0.5519679977141224,0.01
14000,3,0.552,0.01
14001,-1,0.5519605742446968,0.01
14002,-5,0.5519211541208399,0.01
14003,3,0.551953152895808,0.01
14004,-3,0.5519137389317338,0.01
14005,3,0.5519457336665476,0.01
14006,-5,0.5519063258603456,0.01
14007,-5,0.5518669236810166,0.01
14008,3,0.5518989149057681,0.01
14009,3,0.5519309015632807,0.01
14010,11,0.5519628836545325,0.01
14011,1,0.551994861180501,0.01
14012,-3,0.551955466742792,0.01
14013,-1,0.5519160779276386,0.01
14014,5,0.551948051948052,0.01
14015,-3,0.5519086692829112,0.01
14016,-1,0.551869292237443,0.01
14017,6,0.5519012627523722,0.01
14018,-7,0.5518618918533315,0.01
14019,5,0.5518938583351166,0.01
14020,5,0.5519258202567761,0.01
14021,-1,0.5518864560302403,0.01
14022,10,0.5519184139209813,0.01
14023,6,0.5519503672537973,0.01
14024,-5,0.5519110096976612,0.01
14025,-5,0.5518716577540107,0.01
14026,5,0.5519036075859118,0.01
14027,-1,0.5518642617808512,0.01
14028,3,0.5518962075848304,0.01
14029,5,0.551928148834557,0.01
14030,5,0.551960085531005,0.01
14031,3,0.5519920176751479,0.01
14032,3,0.552023945267959,0.01
14033,-1,0.5519846077103969,0.01
14034,-7,0.5519452757588713,0.01
14035,1,0.5519771998574992,0.01
14036,-1,0.5519378740381875,0.01
14037,-1,0.5518985538220418,0.01
14038,3,0.5519304744265565,0.01
14039,5,0.5519623904836527,0.01
14040,-9,0.551923076923077,0.01
14041,1,0.5519549889609002,0.01
14042,-3,0.551915681526848,0.01
14043,7,0.5519475895463932,0.01
14044,7,0.5519794930219311,0.01
14045,-1,0.5519401922392311,0.01
14046,-1,0.5519008970525416,0.01
14047,3,0.5519327970385136,0.01
14048,1,0.5519646924829157,0.01
14049,-4,0.5519254039433411,0.01
14050,3,0.5519572953736654,0.01
14051,5,0.5519891822646075,0.01
14052,7,0.5520210646171364,0.01
14053,-5,0.5519817832491283,0.01
14054,-3,0.5519425074711826,0.01
14055,1,0.551974386339381,0.01
14056,-1,0.5519351166761526,0.01
14057,-3,0.5518958526001281,0.01
14058,-1,0.5518565941101152,0.01
14059,3,0.5518884700192048,0.01
14060,-13,0.5518492176386913,0.01
14061,5,0.5518810895384396,0.01
14062,-6,0.5518418432655383,0.01
14063,5,0.5518737111569366,0.01
14064,-7,0.5518344709897611,0.01
14065,-9,0.5517952364024173,0.01
14066,3,0.5518271008104649,0.01
14067,5,0.5518589606881353,0.01
14068,9,0.5518908160363947,0.01
14069,-1,0.5518515885990476,0.01
14070,3,0.5518834399431415,0.01
14071,1,0.5519152867600028,0.01
14072,3,0.551947129050597,0.01
14073,-3,0.5519079087614581,0.01
14074,8,0.5519397470513002,0.01
14075,-1,0.5519005328596803,0.01
14076,3,0.5519323671497585,0.01
14077,-1,0.5518931590537757,0.01
14078,-10,0.5518539565279159,0.01
14079,-5,0.5518147595709922,0.01
14080,-3,0.5517755681818182,0.01
14081,3,0.5518074000426106,0.01
14082,-3,0.5517682147422242,0.01
14083,4,0.5518000426045587,0.01
14084,5,0.5518318659471741,0.01
14085,3,0.551863684771033,0.01
14086,1,0.5518954990770978,0.01
14087,1,0.5519273088663307,0.01
14088,3,0.5519591141396933,0.01
14089,-3,0.5519199375399247,0.01
14090,-3,0.5518807665010645,0.01
14091,-5,0.5518416010219289,0.01
14092,-5,0.5518024411013341,0.01
14093,-7,0.5517632867380969,0.01
14094,-6,0.5517241379310345,0.01
14095,-1,0.5516849946789641,0.01
14096,3,0.5517167990919409,0.01
14097,1,0.5517485989926935,0.01
14098,-2,0.551709462335083,0.01
14099,-9,0.5516703312291652,0.01
14100,6,0.5517021276595745,0.01
14101,-1,0.5516630026239274,0.01
14102,-3,0.5516238831371437,0.01
14103,-1,0.551584769198043,0.01
14104,-3,0.5515456608054453,0.01
14105,1,0.5515774548032613,0.01
14106,11,0.5516092442932086,0.01
14107,7,0.5516410292762458,0.01
14108,3,0.5516728097533314,0.01
14109,-11,0.5516337089800837,0.01
14110,-3,0.5515946137491141,0.01
14111,-3,0.5515555240592446,0.01
14112,5,0.5515873015873016,0.01
14113,7,0.5516190746120598,0.01
14114,9,0.5516508431344764,0.01
14115,5,0.5516826071555083,0.01
14116,-3,0.5516435250779258,0.01
14117,3,0.5516752851172345,0.01
14118,-1,0.5516362090947726,0.01
14119,-3,0.5515971386075501,0.01
14120,-9,0.5515580736543909,0.01
14121,7,0.5515898307485305,0.01
14122,-5,0.5515507718453477,0.01
14123,1,0.5515825249592863,0.01
14124,1,0.5516142735768904,0.01
14125,-5,0.5515752212389381,0.01
14126,7,0.5516069658785219,0.01
14127,5,0.5516387060239258,0.01
14128,5,0.5516704416761042,0.01
14129,-3,0.5516313964187133,0.01
14130,-7,0.5515923566878981,0.01
14131,5,0.5516240888825985,0.01
14132,-7,0.5515850551938862,0.01
14133,-3,0.5515460270289394,0.01
14134,5,0.5515777557662375,0.01
14135,7,0.5516094800141492,0.01
14136,-1,0.5515704584040747,0.01
14137,-3,0.5515314423144939,0.01
14138,-3,0.5514924317442353,0.01
14139,-3,0.5514534266921282,0.01
14140,1,0.5514851485148515,0.01
14141,-1,0.5514461494943781,0.01
14142,6,0.5514778673454956,0.01
14143,7,0.551509580711306,0.01
14144,5,0.5515412895927602,0.01
14145,3,0.5515729939908095,0.01
14146,6,0.5516046939064047,0.01
14147,-5,0.5515657029758959,0.01
14148,3,0.5515973989256432,0.01
14149,1,0.5516290903950809,0.01
14150,8,0.5516607773851591,0.01
14151,3,0.551692459896827,0.01
14152,6,0.5517241379310345,0.01
14153,-6,0.5516851550907935,0.01
14154,11,0.5517168291649004,0.01
14155,5,0.5517484987636877,0.01
14156,-5,0.5517095224639729,0.01
14157,-1,0.5516705516705517,0.01
14158,5,0.5517022178273767,0.01
14159,-8,0.5516632530545943,0.01
14160,3,0.5516949152542373,0.01
14161,1,0.551726572982134,0.01
14162,-1,0.5516876147436802,0.01
14163,-7,0.551648662006637,0.01
14164,5,0.5516803162948319,0.01
14165,4,0.5517119661136605,0.01
14166,3,0.5517436114640689,0.01
14167,6,0.5517752523470036,0.01
14168,-1,0.5517363071710898,0.01
14169,5,0.5517679441033242,0.01
14170,0,0.5517290049400141,0.01
14171,-4,0.5516900712723167,0.01
14172,7,0.551721704769969,0.01
14173,5,0.5517533338037113,0.01
14174,-1,0.5517144066600819,0.01
14175,-7,0.5516754850088184,0.01
14176,-4,0.5516365688487584,0.01
14177,8,0.5516681949636736,0.01
14178,3,0.5516998166172944,0.01
14179,-1,0.5516609069751041,0.01
14180,-3,0.5516220028208745,0.01
14181,-4,0.5515831041534448,0.01
14182,-8,0.5515442109716542,0.01
14183,-7,0.5515053232743425,0.01
14184,-3,0.5514664410603497,0.01
14185,-7,0.551427564328516,0.01
14186,-3,0.5513886930776822,0.01
14187,3,0.5514203143723126,0.01
14188,5,0.5514519312094728,0.01
14189,-3,0.5514130664599337,0.01
14190,-1,0.5513742071881607,0.01
14191,-5,0.5513353533929956,0.01
14192,-3,0.5512965050732808,0.01
14193,10,0.551328119495526,0.01
14194,3,0.5513597294631535,0.01
14195,-3,0.5513208876364917,0.01
14196,-9,0.5512820512820513,0.01
14197,-1,0.5512432203986758,0.01
14198,0,0.5512043949852092,0.01
14199,3,0.5512360025353898,0.01
14200,1,0.5512676056338028,0.01
14201,-1,0.5512287867051616,0.01
14202,-1,0.5511899732432052,0.01
14203,3,0.5512215729071323,0.01
14204,6,0.5512531681216559,0.01
14205,7,0.5512847588877156,0.01
14206,-3,0.5512459524144727,0.01
14207,6,0.5512775392412191,0.01
14208,3,0.5513091216216216,0.01
14209,1,0.551340699556619,0.01
14210,-1,0.5513019000703729,0.01
14211,3,0.5513334740693828,0.01
14212,3,0.5513650436251055,0.01
14213,-7,0.5513262506156336,0.01
14214,5,0.5513578162375123,0.01
14215,5,0.5513893774182201,0.01
14216,3,0.5514209341586944,0.01
14217,3,0.551452486459872,0.01
14218,-7,0.5514137009424673,0.01
14219,7,0.5514452493142977,0.01
14220,5,0.5514767932489452,0.01
14221,1,0.5515083327473455,0.01
14222,-5,0.5514695542117846,0.01
14223,3,0.5515010897841525,0.01
14224,8,0.5515326209223848,0.01
14225,-3,0.551493848857645,0.01
14226,5,0.5515253760719809,0.01
14227,-1,0.5514866099669642,0.01
14228,-1,0.5514478493112173,0.01
14229,7,0.5514793731112516,0.01
14230,3,0.5515108924806746,0.01
14231,7,0.5515424074204202,0.01
14232,-5,0.5515036537380551,0.01
14233,7,0.5515351647579568,0.01
14234,7,0.551566671350288,0.01
14235,-5,0.5515279241306639,0.01
14236,7,0.5515594268052824,0.01
14237,3,0.5515909250544356,0.01
14238,4,0.551622418879056,0.01
14239,-1,0.5515836786291172,0.01
14240,7,0.5516151685393258,0.01
14241,7,0.5516466540271049,0.01
14242,-7,0.5516079202359219,0.01
14243,-1,0.5515691918837323,0.01
14244,7,0.5516006739679865,0.01
14245,1,0.5516321516321516,0.01
14246,6,0.5516636248771585,0.01
14247,-1,0.5516249034884537,0.01
14248,-2,0.5515861875350927,0.01
14249,-3,0.551547477015931,0.01
14250,1,0.5515789473684211,0.01
14251,-3,0.5515402427899796,0.01
14252,8,0.5515717092337917,0.01
14253,3,0.5516031712621904,0.01
14254,-1,0.5515644731303494,0.01
14255,13,0.5515959312521922,0.01
14256,1,0.5516273849607183,0.01
14257,5,0.5516588342568562,0.01
14258,-1,0.5516201430775705,0.01
14259,3,0.5516515884704397,0.01
14260,-1,0.5516129032258065,0.01
14261,7,0.5516443447163593,0.01
14262,-3,0.5516056654045716,0.01
14263,1,0.5516371029937601,0.01
14264,7,0.551668536174986,0.01
14265,5,0.5516999649491763,0.01
14266,-1,0.5516612925837656,0.01
14267,7,0.5516927174598725,0.01
14268,-3,0.5516540510232688,0.01
14269,3,0.5516854720022426,0.01
14270,-4,0.5516468114926419,0.01
14271,-7,0.5516081564010932,0.01
14272,-1,0.5515695067264574,0.01
14273,4,0.5516009248230925,0.01
14274,6,0.5516323385175844,0.01
14275,-4,0.5515936952714536,0.01
14276,-5,0.5515550574390585,0.01
14277,-2,0.5515164250192618,0.01
14278,3,0.5515478358313489,0.01
14279,-1,0.5515092093283843,0.01
14280,1,0.5515406162464986,0.01
14281,-6,0.5515019956585673,0.01
14282,1,0.5515333986836578,0.01
14283,-1,0.5514947840089617,0.01
14284,3,0.551526183141977,0.01
14285,1,0.5515575778788939,0.01
14286,1,0.5515889682206356,0.01
14287,7,0.5516203541681248,0.01
14288,7,0.5516517357222844,0.01
14289,7,0.5516831128840367,0.01
14290,3,0.5517144856543037,0.01
14291,-1,0.551675879924428,0.01
14292,1,0.5517072488105234,0.01
14293,-5,0.5516686489890156,0.01
14294,8,0.5517000139918847,0.01
14295,-3,0.55166142007695,0.01
14296,-1,0.5516228315612759,0.01
14297,1,0.551654193187382,0.01
14298,5,0.5516855504266331,0.01
14299,1,0.5517169032799496,0.01
14300,6,0.5517482517482517,0.01
14301,3,0.5517795958324593,0.01
14302,-1,0.5517410152426234,0.01
14303,6,0.5517723554499057,0.01
14304,5,0.5518036912751678,0.01
14305,7,0.5518350227193289,0.01
14306,5,0.5518663497833077,0.01
14307,3,0.5518976724680227,0.01
14308,-7,0.5518590998043053,0.01
14309,-3,0.5518205325319728,0.01
14310,3,0.5518518518518518,0.01
14311,5,0.5518831667947732,0.01
14312,-11,0.5518446059250979,0.01
14313,-3,0.5518060504436526,0.01
14314,3,0.5518373620231941,0.01
14315,4,0.5518686692280824,0.01
14316,8,0.5518999720592345,0.01
14317,-1,0.5518614234825732,0.01
14318,-6,0.5518228802905434,0.01
14319,-5,0.5517843424820169,0.01
14320,9,0.5518156424581006,0.01
14321,-3,0.5517771105369736,0.01
14322,5,0.5518084066471163,0.01
14323,1,0.5518396983872094,0.01
14324,3,0.5518709857581681,0.01
14325,9,0.5519022687609075,0.01
14326,-1,0.5518637442412397,0.01
14327,5,0.5518950233824248,0.01
14328,3,0.551926298157454,0.01
14329,5,0.5519575685672412,0.01
14330,-3,0.5519190509420796,0.01
14331,3,0.5519503174935455,0.01
14332,7,0.5519815796818308,0.01
14333,5,0.552012837507849,0.01
14334,-3,0.5519743267754988,0.01
14335,9,0.5520055807464248,0.01
14336,-1,0.5519670758928571,0.01
14337,-3,0.5519285764106856,0.01
14338,-9,0.5518900822987864,0.01
14339,-3,0.551851593556036,0.01
14340,3,0.5518828451882846,0.01
14341,5,0.5519140924621714,0.01
14342,-9,0.5518756100962209,0.01
14343,-3,0.5518371330962839,0.01
14344,3,0.5518683770217513,0.01
14345,7,0.5518996165911467,0.01
14346,-6,0.5518611459640318,0.01
14347,-1,0.5518226806997979,0.01
14348,3,0.5518539169222191,0.01
14349,-1,0.5518154575231723,0.01
14350,-7,0.5517770034843206,0.01
14351,1,0.5518082363598356,0.01
14352,5,0.5518394648829431,0.01
14353,6,0.551870689054553,0.01
14354,7,0.5519019088755748,0.01
14355,1,0.5519331243469174,0.01
14356,3,0.5519643354694901,0.01
14357,3,0.5519955422442014,0.01
14358,7,0.5520267446719599,0.01
14359,5,0.5520579427536737,0.01
14360,5,0.5520891364902507,0.01
14361,5,0.5521203258825987,0.01
14362,-7,0.5520818827461357,0.01
14363,-4,0.5520434449627515,0.01
14364,-2,0.5520050125313283,0.01
14365,9,0.5520361990950227,0.01
14366,3,0.5520673813169985,0.01
14367,-3,0.5520289552446579,0.01
14368,7,0.5520601336302895,0.01
14369,7,0.5520913076762475,0.01
14370,-4,0.5520528879610299,0.01
14371,3,0.5520840581727089,0.01
14372,-5,0.5520456443083774,0.01
14373,5,0.5520768106867042,0.01
14374,9,0.5521079727285376,0.01
14375,3,0.5521391304347826,0.01
14376,-7,0.5521007234279355,0.01
14377,1,0.5521318773040272,0.01
14378,7,0.5521630268465711,0.01
14379,-5,0.5521246261909729,0.01
14380,5,0.5521557719054242,0.01
14381,7,0.5521869132883666,0.01
14382,-5,0.5521485189820609,0.01
14383,3,0.5521796565389696,0.01
14384,-5,0.5521412680756396,0.01
14385,1,0.5521724018074383,0.01
14386,-3,0.552134019185319,0.01
14387,1,0.5521651490929311,0.01
14388,-3,0.5521267723102585,0.01
14389,5,0.5521578983946069,0.01
14390,-3,0.5521195274496178,0.01
14391,-3,0.5520811618372594,0.01
14392,5,0.552112284602557,0.01
14393,7,0.552143403043146,0.01
14394,3,0.5521745171599277,0.01
14395,5,0.5522056269538034,0.01
14396,-3,0.5521672686857461,0.01
14397,-2,0.552128915746336,0.01
14398,5,0.552160022225309,0.01
14399,7,0.5521911243836377,0.01
14400,3,0.5522222222222222,0.01
14401,3,0.5522533157419623,0.01
14402,3,0.5522844049437579,0.01
14403,-5,0.5522460598486426,0.01
14404,0,0.5522077200777562,0.01
14405,3,0.5522388059701493,0.01
14406,6,0.5522698875468555,0.01
14407,7,0.5523009648087736,0.01
14408,-3,0.5522626318711826,0.01
14409,-1,0.5522243042542855,0.01
14410,-1,0.5521859819569743,0.01
14411,-3,0.5521476649781417,0.01
14412,-3,0.5521093533166805,0.01
14413,-1,0.5520710469714841,0.01
14414,1,0.5521021229360344,0.01
14415,-3,0.5520638224072147,0.01
14416,-1,0.5520255271920089,0.01
14417,6,0.5520565998474024,0.01
14418,3,0.5520876681925371,0.01
14419,5,0.5521187322283099,0.01
14420,3,0.5521497919556172,0.01
14421,3,0.5521808473753553,0.01
14422,5,0.5522118984884204,0.01
14423,-7,0.5521736115925951,0.01
14424,4,0.5522046589018302,0.01
14425,7,0.5522357019064125,0.01
14426,5,0.5522667406072369,0.01
14427,-1,0.5522284605254038,0.01
14428,7,0.5522594954255614,0.01
14429,7,0.5522905260239794,0.01
14430,3,0.5523215523215523,0.01
14431,7,0.552352574319174,0.01
14432,5,0.5523835920177383,0.01
14433,7,0.552414605418139,0.01
14434,-7,0.5523763336566441,0.01
14435,5,0.5524073432629026,0.01
14436,1,0.5524383485730119,0.01
14437,-1,0.5524000831197617,0.01
14438,-8,0.55236182296717,0.01
14439,3,0.55239282498788,0.01
14440,7,0.5524238227146815,0.01
14441,6,0.5524548161484661,0.01
14442,6,0.552485805290126,0.01
14443,6,0.5525167901405525,0.01
14444,-5,0.5524785378011631,0.01
14445,5,0.552509518864659,0.01
14446,5,0.5525404956389312,0.01
14447,6,0.5525714681248702,0.01
14448,7,0.5526024363233666,0.01
14449,1,0.5526334002353104,0.01
14450,-2,0.5525951557093426,0.01
14451,-1,0.5525569164763684,0.01
14452,7,0.5525878771104346,0.01
14453,5,0.5526188334601813,0.01
14454,1,0.5526497855264979,0.01
14455,-3,0.5526115530958146,0.01
14456,1,0.5526425013835086,0.01
14457,0,0.5526042747457979,0.01
14458,5,0.5526352192557753,0.01
14459,-3,0.5525969984092952,0.01
14460,5,0.552627939142462,0.01
14461,-2,0.5525897240854712,0.01
14462,1,0.5526206610427327,0.01
14463,-3,0.552582451773491,0.01
14464,-1,0.5525442477876106,0.01
14465,5,0.5525751814725198,0.01
14466,5,0.5526061108806858,0.01
14467,9,0.5526370360129951,0.01
14468,1,0.5526679568703345,0.01
14469,4,0.5526988734535905,0.01
14470,-9,0.5526606772633034,0.01
14471,-9,0.5526224863520144,0.01
14472,-1,0.5525843007186291,0.01
14473,-3,0.5525461203620535,0.01
14474,6,0.5525770346828797,0.01
14475,-3,0.552538860103627,0.01
14476,1,0.552569770654877,0.01
14477,-5,0.5525316018512123,0.01
14478,-1,0.55249343832021,0.01
14479,-3,0.5524552800607777,0.01
14480,7,0.5524861878453039,0.01
14481,-3,0.5524480353566743,0.01
14482,-8,0.5524098881369977,0.01
14483,6,0.5524407926534558,0.01
14484,-5,0.5524026512013256,0.01
14485,3,0.5524335519502934,0.01
14486,5,0.5524644484329697,0.01
14487,4,0.5524953406502382,0.01
14488,3,0.5525262286029817,0.01
14489,6,0.5525571122920836,0.01
14490,-5,0.5525189786059351,0.01
14491,3,0.5525498585328825,0.01
14492,1,0.5525807341981783,0.01
14493,3,0.5526116056027047,0.01
14494,7,0.5526424727473437,0.01
14495,5,0.5526733356329769,0.01
14496,-7,0.5526352097130243,0.01
14497,-4,0.5525970890529075,0.01
14498,-3,0.5525589736515382,0.01
14499,7,0.5525898337816401,0.01
14500,3,0.5526206896551724,0.01
14501,-11,0.5525825805116888,0.01
14502,5,0.5526134326299821,0.01
14503,3,0.552644280493691,0.01
14504,-7,0.5526061776061776,0.01
14505,3,0.5526370217166494,0.01
14506,6,0.5526678615745209,0.01
14507,-1,0.552629764941063,0.01
14508,3,0.5526606010476979,0.01
14509,3,0.5526914329037149,0.01
14510,5,0.5527222605099931,0.01
14511,5,0.552753083867411,0.01
14512,9,0.5527839029768468,0.01
14513,-7,0.5527458140977055,0.01
14514,5,0.5527766294612099,0.01
14515,-9,0.5527385463313813,0.01
14516,-3,0.5527004684486084,0.01
14517,1,0.5527312805676103,0.01
14518,3,0.5527620884419342,0.01
14519,3,0.5527928920724567,0.01
14520,11,0.5528236914600551,0.01
14521,-5,0.552785620825012,0.01
14522,-1,0.5527475554331359,0.01
14523,-5,0.5527094952833437,0.01
14524,-3,0.5526714403745525,0.01
14525,5,0.5527022375215146,0.01
14526,5,0.5527330304281978,0.01
14527,9,0.5527638190954773,0.01
14528,3,0.552794603524229,0.01
14529,-3,0.5527565558538097,0.01
14530,-3,0.5527185134205093,0.01
14531,7,0.5527492946115202,0.01
14532,5,0.5527800715661987,0.01
14533,-1,0.5527420353677837,0.01
14534,3,0.552772808586762,0.01
14535,6,0.5528035775713794,0.01
14536,5,0.5528343423225096,0.01
14537,-5,0.552796312856848,0.01
14538,7,0.5528270738753611,0.01
14539,3,0.5528578306623564,0.01
14540,-1,0.5528198074277855,0.01
14541,1,0.5528505604841483,0.01
14542,-4,0.5528125429789575,0.01
14543,-9,0.552774530702056,0.01
14544,-7,0.5527365236523653,0.01
14545,-7,0.5526985218288072,0.01
14546,-3,0.5526605252303038,0.01
14547,-9,0.5526225338557779,0.01
14548,-3,0.5525845477041518,0.01
14549,-3,0.5525465667743488,0.01
14550,-3,0.552508591065292,0.01
14551,-9,0.5524706205759055,0.01
14552,-5,0.5524326553051127,0.01
14553,-1,0.5523946952518382,0.01
14554,-3,0.5523567404150062,0.01
14555,5,0.5523874957059429,0.01
14556,-3,0.5523495465787304,0.01
14557,-3,0.5523116026653844,0.01
14558,5,0.5523423547190548,0.01
14559,-1,0.552304416512123,0.01
14560,7,0.5523351648351649,0.01
14561,8,0.552365908934826,0.01
14562,5,0.5523966488119764,0.01
14563,5,0.5524273844674861,0.01
14564,-1,0.5523894534468553,0.01
14565,-3,0.5523515276347408,0.01
14566,3,0.5523822600576686,0.01
14567,3,0.5524129882611382,0.01
14568,-5,0.5523750686436024,0.01
14569,7,0.5524057931223831,0.01
14570,-1,0.5523678792038436,0.01
14571,-3,0.5523299704893281,0.01
14572,-1,0.5522920669777656,0.01
14573,8,0.5523227887188636,0.01
14574,-5,0.5522848909016056,0.01
14575,5,0.5523156089193825,0.01
14576,9,0.5523463227222832,0.01
14577,3,0.5523770323111752,0.01
14578,9,0.5524077376869255,0.01
14579,-6,0.5523698470402634,0.01
14580,3,0.552400548696845,0.01
14581,3,0.5524312461422399,0.01
14582,-5,0.5523933616787821,0.01
14583,-5,0.5523554824110265,0.01
14584,1,0.5523861766319254,0.01
14585,-3,0.5523483030510798,0.01
14586,-1,0.5523104346633758,0.01
14587,-8,0.5522725714677452,0.01
14588,-5,0.5522347134631204,0.01
14589,3,0.5522654054424566,0.01
14590,1,0.5522960932145305,0.01
14591,-3,0.5522582413816737,0.01
14592,5,0.5522889254385965,0.01
14593,7,0.5523196052902076,0.01
14594,7,0.5523502809373715,0.01
14595,1,0.5523809523809524,0.01
14596,7,0.5524116196218142,0.01
14597,3,0.5524422826608207,0.01
14598,-3,0.5524044389642416,0.01
14599,-1,0.5523666004520857,0.01
14600,3,0.5523972602739726,0.01
14601,3,0.5524279158961715,0.01
14602,6,0.5524585673195452,0.01
14603,-1,0.5524207354653153,0.01
14604,-3,0.5523829087921117,0.01
14605,-11,0.5523450872988702,0.01
14606,6,0.5523757359989045,0.01
14607,3,0.5524063805024988,0.01
14608,7,0.5524370208105148,0.01
14609,6,0.552467656923814,0.01
14610,3,0.552498288843258,0.01
14611,5,0.5525289165697077,0.01
14612,6,0.5525595401040241,0.01
14613,-3,0.5525217272291795,0.01
14614,0,0.5524839195292186,0.01
14615,-6,0.552446117003079,0.01
14616,1,0.5524767378215654,0.01
14617,10,0.5525073544502976,0.01
14618,9,0.5525379668901355,0.01
14619,-3,0.552500171010329,0.01
14620,1,0.552530779753762,0.01
14621,7,0.5525613843102387,0.01
14622,3,0.5525919846806182,0.01
14623,5,0.5526225808657594,0.01
14624,-9,0.5525847921225383,0.01
14625,8,0.5526153846153846,0.01
14626,5,0.5526459729249282,0.01
14627,7,0.5526765570520271,0.01
14628,-1,0.5526387749521465,0.01
14629,-3,0.5526009980176362,0.01
14630,4,0.5526315789473685,0.01
14631,1,0.5526621556968081,0.01
14632,-3,0.5526243849097867,0.01
14633,7,0.5526549579717078,0.01
14634,-9,0.552617192838595,0.01
14635,-7,0.5525794328664161,0.01
14636,-3,0.5525416780541131,0.01
14637,-5,0.5525039284006286,0.01
14638,7,0.5525344992485313,0.01
14639,-5,0.5524967552428445,0.01
14640,-3,0.5524590163934426,0.01
14641,-3,0.5524212826992692,0.01
14642,3,0.5524518508400492,0.01
14643,-7,0.552414122789046,0.01
14644,4,0.5524446872439224,0.01
14645,-1,0.5524069648344144,0.01
14646,-1,0.55236924757613,0.01
14647,-1,0.552331535468014,0.01
14648,11,0.5523620972146368,0.01
14649,1,0.5523926547887228,0.01
14650,3,0.5524232081911262,0.01
14651,-3,0.5523855026960617,0.01
14652,3,0.5524160524160524,0.01
14653,3,0.5524465979662868,0.01
14654,-6,0.5524088985942405,0.01
14655,-3,0.5523712043671102,0.01
14656,-2,0.5523335152838428,0.01
14657,13,0.5523640581292215,0.01
14658,-3,0.5523263746759449,0.01
14659,3,0.5523569138413261,0.01
14660,-6,0.5523192360163711,0.01
14661,-8,0.5522815633312871,0.01
14662,3,0.5523120993043241,0.01
14663,-5,0.5522744322444247,0.01
14664,3,0.5523049645390071,0.01
14665,-5,0.5522673031026253,0.01
14666,5,0.5522978317196237,0.01
14667,5,0.5523283561737233,0.01
14668,7,0.5523588764657759,0.01
14669,1,0.5523893925966323,0.01
14670,-5,0.5523517382413088,0.01
14671,3,0.5523822506986572,0.01
14672,5,0.5524127589967285,0.01
14673,-1,0.5523751107476317,0.01
14674,1,0.5524056153741311,0.01
14675,-3,0.5523679727427598,0.01
14676,-1,0.5523303352412101,0.01
14677,5,0.5523608366832459,0.01
14678,7,0.5523913339692056,0.01
14679,-5,0.5523537025682949,0.01
14680,5,0.5523841961852861,0.01
14681,3,0.5524146856481166,0.01
14682,5,0.5524451709576352,0.01
14683,-5,0.5524075461417967,0.01
14684,-5,0.5523699264505584,0.01
14685,-6,0.5523323118828737,0.01
14686,-1,0.5522947024376957,0.01
14687,7,0.5523251855382311,0.01
14688,-1,0.5522875816993464,0.01
14689,3,0.552318061134182,0.01
14690,-3,0.5522804628999319,0.01
14691,-11,0.5522428697842217,0.01
14692,7,0.5522733460386605,0.01
14693,7,0.5523038181446948,0.01
14694,-3,0.5522662311147407,0.01
14695,-5,0.5522286492004083,0.01
14696,5,0.5522591181273816,0.01
14697,-3,0.552221541811254,0.01
14698,-3,0.552183970608246,0.01
14699,1,0.5522144363562147,0.01
14700,-3,0.5521768707482994,0.01
14701,3,0.5522073328345011,0.01
14702,3,0.552237790776765,0.01
14703,4,0.5522682445759369,0.01
14704,6,0.5522986942328618,0.01
