Episode,Score,Win %
26054,-5,0.6244338681200583
26055,6,0.6244482824793706
26056,12,0.624462695732269
26057,-6,0.624438730475496
26058,-11,0.6244147670581012
26059,10,0.6244291799378334
26060,18,0.6244435917114352
26061,8,0.6244580023790338
26062,-10,0.6244340419000844
26063,8,0.6244484518282623
26064,-8,0.6244244935543278
26065,-9,0.6244005371187417
26066,-8,0.6243765825212921
26067,-10,0.6243526297617678
26068,12,0.6243670400491024
26069,-8,0.6243430894932679
26070,8,0.6243574990410433
26071,-14,0.6243335506885045
26072,8,0.6243479594967781
26073,-14,0.6243240133471407
26074,12,0.62433842141597
26075,-6,0.6243144774688398
26076,8,0.624328884798282
26077,12,0.6243432910227403
26078,10,0.6243576961423422
26079,13,0.6243721001572147
26080,-8,0.6243481595092024
26081,12,0.6243625627851693
26082,6,0.624376964956675
26083,10,0.6243913660238469
26084,10,0.6244057659868119
26085,-6,0.6243818286371478
26086,-8,0.6243578931227478
26087,-6,0.624333959443401
26088,-10,0.6243100275988961
26089,10,0.6243244279198129
26090,8,0.6243388271368341
26091,10,0.6243532252500862
26092,-10,0.6243292963360417
26093,10,0.624343693710957
26094,10,0.6243580899823714
26095,-6,0.6243341636328799
26096,-6,0.624310239117106
26097,10,0.624324635015519
26098,-6,0.624300712698291
26099,8,0.6243151078585386
26100,-6,0.6242911877394636
26101,12,0.624305582161603
26102,8,0.6243199754808061
26103,-6,0.6242960579243765
26104,-6,0.624272142200429
26105,8,0.6242865351465237
26106,8,0.624300926989964
26107,12,0.6243153177308768
26108,-10,0.6242914049333538
26109,-8,0.6242674939675974
26110,-6,0.6242435848333971
26111,6,0.6242579755658535
26112,-6,0.624234068627451
26113,8,0.6242484586221422
26114,-7,0.6242245538791453
26115,6,0.6242389431361287
26116,6,0.6242533312911626
26117,11,0.6242677183443734
26118,-6,0.6242438165250019
26119,-6,0.6242199165358552
26120,10,0.6242343032159265
26121,10,0.6242486887944566
26122,15,0.6242630732715718
26123,8,0.6242774566473989
26124,10,0.624291838922064
26125,-6,0.6242679425837321
26126,8,0.6242823241215647
26127,10,0.6242967045585027
26128,12,0.6243110838946724
26129,-6,0.624287190478013
26130,-12,0.6242632988901645
26131,-6,0.6242394091309174
26132,10,0.6242537884585948
26133,9,0.6242681666857995
26134,-10,0.6242442794826663
26135,-12,0.6242203941075186
26136,-10,0.6241965105601469
26137,-6,0.6241726288403413
26138,12,0.6241870074221441
26139,12,0.6242013849037836
26140,10,0.6242157612853864
26141,-8,0.6241918824834551
26142,12,0.6242062581286818
26143,-6,0.6241823815170409
26144,10,0.6241967564259486
26145,-12,0.6241728820042073
26146,-6,0.624149009408705
26147,8,0.6241633839446208
26148,-8,0.6241395135383203
26149,-10,0.6241156449577422
26150,-6,0.6240917782026769
26151,12,0.6241061527283851
26152,6,0.6241205261547874
26153,-9,0.6240966619508278
26154,8,0.6241110346409727
26155,8,0.624125406232078
26156,14,0.6241397767242698
26157,11,0.6241541461176741
26158,8,0.6241685144124168
26159,9,0.6241828816086242
26160,-10,0.6241590214067279
26161,6,0.6241733878674363
26162,10,0.6241877532298754
26163,8,0.6242021174941712
26164,-12,0.6241782602048617
26165,8,0.6241926237339958
26166,10,0.6242069861652526
26167,-11,0.6241831314250774
26168,-5,0.6241592785081015
26169,6,0.6241736405670832
26170,-12,0.6241497898356897
26171,6,0.6241641511596806
26172,12,0.6241785113862143
26173,6,0.6241928705154166
26174,6,0.6242072285474135
26175,-8,0.6241833810888252
26176,-10,0.6241595354523227
26177,14,0.6241738931122741
26178,-6,0.6241500496600199
26179,10,0.624164406585431
26180,13,0.6241787624140566
26181,-8,0.6241549215079638
26182,-6,0.6241310824230387
26183,-6,0.6241072451590727
26184,14,0.6241216009776963
26185,-6,0.6240977658965057
26186,10,0.6241121209806767
26187,8,0.6241264749684958
26188,11,0.6241408278600886
26189,-6,0.6241169956852114
26190,-11,0.6240931653302787
26191,-12,0.6240693367950823
26192,10,0.6240836896762371
26193,6,0.6240980414614592
26194,8,0.6241123921508742
26195,13,0.6241267417446078
26196,-8,0.6241029164757979
26197,12,0.6241172653357254
26198,11,0.6241316131002367
26199,8,0.6241459597694569
26200,12,0.6241603053435114
26201,9,0.6241746498225259
26202,6,0.6241889932066255
26203,10,0.6242033354959355
26204,6,0.6242176766905816
26205,-10,0.6241938561343255
26206,12,0.6242081965961993
26207,-6,0.6241843782195596
26208,8,0.624198717948718
26209,-8,0.6241749017513069
26210,8,0.6241892407478061
26211,10,0.624203578650185
26212,-9,0.6241797649931329
26213,-6,0.6241559531530156
26214,6,0.6241702906843671
26215,10,0.6241846271218768
26216,-8,0.6241608178211779
26217,6,0.6241751535263379
26218,-10,0.6241513464032344
26219,8,0.6241656813761013
26220,8,0.6241800152555301
26221,-8,0.6241562106708364
26222,-14,0.6241324079017618
26223,6,0.6241467414102124
26224,12,0.6241610738255033
26225,6,0.6241754051477598
26226,14,0.6241897353771066
26227,-8,0.6241659358676174
26228,14,0.6241802653652585
26229,8,0.6241945937702543
26230,11,0.6242089210827297
26231,-8,0.6241851244710457
26232,-7,0.624161329673681
26233,12,0.6241756566157131
26234,-5,0.6241518639932911
26235,6,0.624166190203926
26236,6,0.6241805153224577
26237,-10,0.6241567252353547
26238,-12,0.6241329369616586
26239,-10,0.6241091505011624
26240,12,0.6241234756097561
26241,8,0.6241377996265386
26242,14,0.6241521225516348
26243,10,0.6241664443851693
26244,8,0.6241807651272672
26245,8,0.624195084778053
26246,10,0.6242094033376514
26247,10,0.6242237208061874
26248,-7,0.6241999390429747
26249,8,0.6242142557811726
26250,8,0.6242285714285715
26251,8,0.6242428859852958
26252,-12,0.6242191071156483
26253,8,0.6242334209423684
26254,-9,0.6242096442446865
26255,-10,0.6241858693582175
26256,12,0.6242001828153565
26257,12,0.6242144951822372
26258,14,0.6242288064589839
26259,8,0.6242431166457215
26260,-6,0.6242193450114242
26261,6,0.6242336544686037
26262,-7,0.6242098850049501
26263,13,0.6242241937326276
26264,-7,0.6242004264392325
26265,-10,0.6241766609556444
26266,10,0.624190969313942
26267,9,0.6242052765827845
26268,8,0.6242195827622963
26269,8,0.6242338878526019
26270,8,0.6242481918538256
26271,-12,0.6242244299798256
26272,15,0.6242387332521315
26273,-10,0.6242149735469874
26274,12,0.6242292760904316
26275,8,0.6242435775451951
26276,6,0.6242578779114021
26277,10,0.6242721771891768
26278,12,0.6242864753786437
26279,9,0.624300772479927
26280,14,0.6243150684931507
26281,-10,0.6242913131159392
26282,-8,0.6242675595464576
26283,8,0.6242818551915686
26284,-8,0.6242581037893775
26285,-5,0.6242343541944074
26286,16,0.6242486494712014
26287,-11,0.6242249020428349
26288,8,0.6242391965916008
26289,16,0.6242534900528738
26290,8,0.6242677824267783
26291,9,0.624282073713438
26292,-8,0.624258329529895
26293,9,0.6242726200889971
26294,11,0.6242869095611167
26295,-8,0.6242631679026431
26296,12,0.6242774566473989
26297,8,0.6242917443054341
26298,-8,0.6242680051714959
26299,12,0.6242822921023613
26300,-6,0.6242585551330798
26301,6,0.6242728413368313
26302,-8,0.6242491065318226
26303,-6,0.6242253735315363
26304,10,0.6242396593673966
26305,6,0.624253944117088
26306,12,0.6242682277807344
26307,-8,0.6242444976622192
26308,8,0.6242587805990574
26309,-8,0.624235052643582
26310,-6,0.6242113264918282
26311,-7,0.6241876021435901
26312,10,0.6242018850714502
26313,-7,0.6241781628852658
26314,8,0.6241924450862658
26315,-9,0.6241687250617518
26316,-6,0.6241450068399452
26317,12,0.6241592886727211
26318,-10,0.6241355726119006
26319,-8,0.6241118583532809
26320,-6,0.6240881458966565
26321,15,0.6241024277193116
26322,-6,0.6240787174226883
26323,-5,0.6240550089275538
26324,-6,0.6240313022337031
26325,-14,0.6240075973409307
26326,-9,0.6239838942490313
26327,-6,0.6239601929578
26328,8,0.6239744758432088
26329,6,0.6239887576436629
26330,6,0.6240030383592859
26331,-6,0.6239793399415138
26332,-8,0.6239556433237126
26333,-6,0.6239319485056772
26334,-6,0.6239082554872029
26335,-9,0.6238845642680843
26336,-12,0.6238608748481167
26337,12,0.6238751566237613
26338,-9,0.6238514693598602
26339,8,0.6238657504081401
26340,-6,0.623842065299924
26341,-7,0.6238183819900536
26342,10,0.6238326626679827
26343,-8,0.6238089815131155
26344,12,0.6238232614637109
26345,8,0.6238375403302334
26346,-8,0.6238138616867835
26347,-6,0.6237901848407789
26348,-6,0.6237665097920145
26349,14,0.6237807886447303
26350,10,0.6237950664136622
26351,6,0.6238093430989337
26352,-6,0.6237856709168185
26353,-8,0.6237620005312489
26354,6,0.6237762768460196
26355,12,0.6237905520774046
26356,10,0.6238048262255274
26357,6,0.623819099290511
26358,-8,0.6237954321268685
26359,-8,0.6237717667589817
26360,-8,0.6237481031866464
26361,6,0.6237623762376238
26362,-8,0.6237387148167818
26363,10,0.623752987141069
26364,6,0.623767258382643
26365,10,0.6237815285416272
26366,6,0.6237957976181446
26367,12,0.6238100656123184
26368,11,0.6238243325242718
26369,-8,0.6238006750350791
26370,10,0.6238149412210846
26371,-12,0.6237912858822191
26372,9,0.6238055513423327
26373,-8,0.6237818981534144
26374,8,0.6237961628876925
26375,-8,0.6237725118483413
26376,10,0.6237867758568395
26377,-6,0.6237631269666755
26378,6,0.6237773902494503
26379,14,0.6237916524508131
26380,15,0.623805913570887
26381,8,0.6238201736097949
26382,8,0.6238344325676598
26383,14,0.6238486904446044
26384,14,0.623862947240752
26385,-10,0.6238393026340724
26386,8,0.6238535587053741
26387,12,0.6238678136961382
26388,11,0.6238820676064878
26389,8,0.6238963204365455
26390,8,0.6239105721864343
26391,-6,0.6238869311507711
26392,-13,0.6238632919066384
26393,10,0.623877543287993
26394,-6,0.6238539061908009
26395,12,0.6238681568478879
26396,12,0.623882406425216
26397,-12,0.6238587718301322
26398,10,0.6238730206833851
26399,12,0.6238872684571385
26400,-10,0.6238636363636364
26401,12,0.623877883413507
26402,-6,0.6238542534656465
26403,-6,0.6238306253077301
26404,8,0.6238448719890926
26405,12,0.6238591175913653
26406,-6,0.6238354919336514
26407,12,0.6238497368122089
26408,10,0.6238639806119358
26409,6,0.6238782233329547
26410,-14,0.6238546005301022
26411,-5,0.6238309795161107
26412,-10,0.6238073602907769
26413,-6,0.6237837428538977
26414,14,0.6237979859165594
26415,10,0.6238122279008139
26416,10,0.6238264688067837
26417,12,0.6238407086345914
26418,12,0.6238549473843592
26419,-12,0.6238313335099739
26420,8,0.6238455715367146
26421,8,0.6238598084856742
26422,6,0.6238740443569752
26423,14,0.6238882791507399
26424,16,0.6239025128670905
26425,8,0.6239167455061495
26426,-8,0.6238931355483236
26427,14,0.6239073674650926
26428,-8,0.6238837596488572
26429,-6,0.6238601536191305
26430,-6,0.6238365493757094
26431,6,0.6238507812795581
26432,8,0.6238650121065376
26433,-8,0.6238414103582642
26434,8,0.62385564046304
26435,-10,0.6238320408549272
26436,8,0.6238462702375549
26437,12,0.6238604985437077
26438,10,0.6238747257735078
26439,12,0.6238889519270774
26440,8,0.6239031770045386
26441,6,0.6239174010060133
26442,-8,0.6238938053097345
26443,8,0.6239080285897969
26444,-6,0.6238844350325216
26445,12,0.6238986575912271
26446,8,0.6239128790743401
26447,10,0.6239270994819829
26448,-7,0.6239035087719298
26449,12,0.6239177284585429
26450,12,0.6239319470699433
26451,-14,0.6239083588522173
26452,11,0.6239225767427794
26453,8,0.6239367935583866
26454,10,0.6239510092991608
26455,10,0.6239652239652239
26456,10,0.6239794375566979
26457,-12,0.6239558528933742
26458,-12,0.6239322700128506
26459,-14,0.623908688914925
26460,10,0.623922902494331
26461,-8,0.6238993235327464
26462,6,0.6239135363918071
26463,-12,0.6238899595661868
26464,-13,0.62386638452237
26465,-11,0.623842811260155
26466,9,0.6238570241064006
26467,8,0.6238712358786414
26468,10,0.6238854465769986
26469,8,0.6238996562015943
26470,13,0.6239138647525501
26471,6,0.6239280722299876
26472,12,0.6239422786340284
26473,-10,0.6239187096286782
26474,-6,0.6238951424038679
26475,-8,0.6238715769593957
26476,12,0.6238857833509593
26477,8,0.6238999886694112
26478,10,0.6239141929148727
26479,-8,0.6238906303108124
26480,12,0.623904833836858
26481,-12,0.6238812733658095
26482,10,0.6238954761724945
26483,14,0.6239096779065816
26484,12,0.6239238785681921
26485,-10,0.623900320936379
26486,8,0.6239145208789549
26487,-8,0.6238909653792426
26488,10,0.6239051646028391
26489,-10,0.6238816112348522
26490,6,0.6238958097395243
26491,8,0.6239100071722472
26492,9,0.623924203533142
26493,11,0.6239383988223304
26494,9,0.6239525930399336
26495,12,0.6239667861860728
26496,10,0.6239809782608695
26497,12,0.623995169264445
26498,10,0.6240093591969206
26499,-10,0.6239858107853127
26500,9,0.624
26501,10,0.6240141881438436
26502,10,0.6240283752169647
26503,-6,0.6240048296419274
26504,6,0.6240190159975852
26505,-6,0.6239954725523487
26506,8,0.6240096581905984
26507,8,0.6240238427585166
26508,-10,0.6240003017956843
26509,8,0.6240144856463843
26510,-5,0.6239909468125235
26511,6,0.6240051299460602
26512,-8,0.6239815932407966
26513,8,0.6239957756572247
26514,-10,0.623972241080184
26515,-10,0.623948708278333
26516,14,0.6239628903303666
26517,8,0.6239770713127427
26518,8,0.6239912512255826
26519,-6,0.6239677212564576
26520,10,0.6239819004524887
26521,6,0.6239960785792391
26522,11,0.6240102556368298
26523,8,0.6240244316253818
26524,8,0.6240386065450159
26525,-10,0.6240150801131008
26526,-6,0.6239915554550253
26527,10,0.6240057300109323
26528,-8,0.6239822074788902
26529,6,0.6239963813185571
26530,10,0.6240105540897097
26531,-8,0.6239870340356564
26532,-10,0.6239635157545605
26533,-8,0.6239399992462217
26534,10,0.6239541720057284
26535,14,0.6239683436970039
26536,12,0.6239825143201688
26537,10,0.6239966838753439
26538,-6,0.6239731705478936
26539,8,0.6239873393873168
26540,12,0.6240015071590053
26541,-6,0.6239779963075995
26542,-6,0.6239544872277899
26543,8,0.6239686546358739
26544,6,0.6239828209764918
26545,-10,0.6239593143718214
26546,6,0.6239734799969864
26547,8,0.6239876445549403
26548,13,0.6240018080458039
26549,-10,0.6239783042675807
26550,6,0.6239924670433145
26551,-6,0.6239689653873677
26552,10,0.6239831274480265
26553,-6,0.6239596279139834
26554,-8,0.6239361301498833
26555,-8,0.6239126341555262
26556,15,0.6239267962042476
26557,14,0.6239409571864292
26558,-8,0.6239174636644326
26559,8,0.6239316239316239
26560,8,0.6239457831325301
26561,-9,0.6239222920823764
26562,-14,0.6238988028009939
26563,-8,0.6238753152881829
26564,10,0.6238894744767355
26565,-6,0.6238659890833804
26566,8,0.6238801475570278
26567,8,0.6238943049648059
26568,-6,0.6238708220415538
26569,-10,0.6238473408859949
26570,10,0.6238614979299962
26571,-10,0.6238380188927778
26572,8,0.6238521752220383
26573,10,0.6238663304858315
26574,10,0.6238804846842778
26575,-6,0.623857008466604
26576,10,0.6238711619506322
26577,6,0.6238853143695676
26578,10,0.6238994657235307
26579,10,0.6239136160126416
26580,-8,0.6238901429646351
26581,-10,0.623866671682781
26582,-8,0.6238432021668798
26583,6,0.6238573524432909
26584,10,0.6238715016551309
26585,6,0.6238856498025203
26586,6,0.6238997968855788
26587,12,0.6239139429044269
26588,14,0.6239280878591846
26589,6,0.6239422317499718
26590,-8,0.6239187664535539
26591,-12,0.6238953029220413
26592,-9,0.6238718411552346
26593,11,0.6238859850336554
26594,-6,0.6238625253816651
26595,-8,0.6238390674938898
26596,-6,0.6238156113701309
26597,-8,0.6237921570101891
26598,9,0.6238063012256561
26599,-10,0.6237828489792849
26600,6,0.623796992481203
26601,10,0.6238111349197398
26602,-6,0.6237876851364559
26603,13,0.6238018268616321
26604,12,0.6238159675236806
26605,-11,0.6237925202029694
26606,12,0.6238066601518455
26607,13,0.6238207990378472
26608,12,0.6238349368610944
26609,6,0.6238490736217069
26610,-6,0.623825629462608
26611,12,0.6238397655105031
26612,8,0.6238539004960169
26613,-8,0.6238304587983317
26614,12,0.6238445930713159
26615,12,0.6238587262821718
26616,11,0.6238728584310189
26617,-6,0.6238494195439005
26618,10,0.6238635509805395
26619,10,0.6238776813554228
26620,-6,0.6238542449286251
26621,8,0.6238683745914879
26622,6,0.623882503192848
26623,12,0.623896630732825
26624,-6,0.6238731971153846
26625,-9,0.623849765258216
26626,6,0.6238638924359649
26627,-12,0.6238404626882488
26628,10,0.6238545891542737
26629,-10,0.6238311615156409
26630,-6,0.6238077356365002
26631,-11,0.6237843115166535
26632,10,0.6237984379693602
26633,-9,0.6237750159576465
26634,16,0.6237891416985808
26635,10,0.6238032663788249
26636,14,0.6238173899984982
26637,9,0.6238315125577205
26638,-6,0.6238080937007283
26639,8,0.6238222155486317
26640,6,0.6238363363363363
26641,13,0.6238504560639616
26642,-6,0.6238270400120111
26643,-8,0.6238036257178246
26644,6,0.6238177450833208
26645,9,0.6238318633890035
26646,10,0.6238459806349921
26647,9,0.6238600968214058
26648,12,0.6238742119483639
26649,10,0.6238883260159855
26650,-8,0.6238649155722327
26651,12,0.6238790289294961
26652,12,0.6238931412276753
26653,-13,0.6238697332382847
26654,12,0.6238838448262924
26655,9,0.623897955355468
26656,-8,0.623874549819928
26657,14,0.6238886596391192
26658,6,0.6239027683997299
26659,13,0.6239168761018793
26660,12,0.6239309827456864
26661,-5,0.6239075803608267
26662,12,0.6239216862951017
26663,6,0.6239357911712861
26664,-6,0.6239123912391239
26665,-9,0.6238889930620664
26666,8,0.6239030975774394
26667,-6,0.6238797015037312
26668,8,0.6238938053097345
26669,8,0.623907908058045
26670,12,0.6239220097487814
26671,-8,0.6238986164748228
26672,11,0.6239127174565087
26673,6,0.6239268173808721
26674,13,0.6239409162480318
26675,-10,0.6239175257731959
26676,-6,0.6238941370520318
26677,-5,0.6238707500843423
26678,-8,0.6238473648699303
26679,8,0.6238614640728662
26680,16,0.6238755622188905
26681,6,0.6238896593081219
26682,11,0.6239037553406791
26683,6,0.623917850316681
26684,8,0.6239319442362464
26685,8,0.6239460370994941
26686,6,0.6239601289065427
26687,10,0.6239742196575111
26688,6,0.623988309352518
26689,-12,0.6239649293716513
26690,14,0.6239790183589359
26691,10,0.6239931062905099
26692,6,0.6240071931664918
26693,12,0.6240212789870003
26694,-12,0.6239979021502959
26695,-12,0.6239745270649935
26696,-8,0.623951153730896
26697,8,0.6239652395400233
26698,6,0.6239793242939546
26699,10,0.6239934079928087
26700,10,0.6240074906367041
26701,-5,0.6239841204449271
26702,-10,0.6239607520035952
26703,-6,0.6239373853125117
26704,-8,0.6239140203714799
26705,8,0.6239281033514323
26706,10,0.6239421852767169
26707,10,0.623956266147452
26708,10,0.6239703459637562
26709,13,0.6239844247257479
26710,-6,0.6239610632721827
26711,10,0.623975141327543
26712,10,0.623989218328841
26713,12,0.6240032942761952
26714,-6,0.6239799356142847
26715,8,0.6239940108553247
26716,10,0.624008085042671
26717,14,0.624022158176442
26718,13,0.6240362302567557
26719,8,0.6240503012837306
26720,-6,0.6240269461077844
26721,13,0.6240410164290259
26722,10,0.6240550856971784
26723,-8,0.6240317329641133
26724,-12,0.6240083819787458
26725,12,0.624022450888681
26726,13,0.6240365187457906
26727,-9,0.624013170202417
26728,-10,0.6239898234061658
26729,12,0.6240038909050095
26730,10,0.6240179573512907
26731,16,0.6240320227451274
26732,6,0.6240460870866378
26733,8,0.6240601503759399
26734,11,0.6240742126131518
26735,12,0.6240882737983916
26736,6,0.6241023339317774
26737,6,0.6241163930134271
26738,8,0.6241304510434588
26739,12,0.6241445080219904
26740,8,0.6241585639491398
26741,-6,0.6241352230657043
26742,6,0.624149278288834
26743,-6,0.6241259394981864
26744,-10,0.6241026024528866
26745,8,0.624116657319125
26746,12,0.6241307111343752
26747,-5,0.6241073765282088
26748,10,0.6241214296395993
26749,-6,0.6240980971251262
26750,-10,0.6240747663551401
26751,10,0.624088819109566
26752,-7,0.624065490430622
26753,-8,0.6240421634956828
26754,-8,0.6240188383045526
26755,-8,0.6239955148570361
26756,8,0.6240095679473763
26757,13,0.624023619987293
26758,9,0.6240376709769041
26759,10,0.6240517209163272
26760,14,0.6240657698056801
26761,12,0.6240798176450806
26762,-10,0.62405649801958
26763,8,0.6240705451556253
26764,-6,0.62404722761919
26765,-8,0.6240239118251448
26766,-8,0.6240005977732945
26767,8,0.6240146448985692
26768,-8,0.6239913329348475
26769,12,0.6240053793567186
26770,-9,0.6239820694807621
26771,-8,0.6239587613462328
26772,-8,0.6239354549529359
26773,10,0.6239495013633138
26774,6,0.6239635467244341
26775,-8,0.6239402427637721
26776,12,0.6239542874215716
26777,8,0.6239683310303619
26778,-12,0.6239450295018298
26779,-12,0.6239217297135815
26780,11,0.6239357729648992
26781,6,0.6239498151674695
26782,9,0.6239638563214099
26783,10,0.6239778964268379
26784,-6,0.6239545997610514
26785,12,0.623968639163711
26786,6,0.6239826775181064
26787,15,0.6239967148243551
26788,8,0.6240107510825743
26789,-10,0.6239874575385419
26790,10,0.6240014930944382
26791,8,0.6240155276025531
26792,10,0.6240295610630039
26793,-6,0.6240062702944799
26794,-8,0.6239829812644622
26795,-8,0.6239596939727561
26796,-6,0.6239364084191671
26797,12,0.6239504422136807
26798,11,0.623964474960818
26799,-10,0.6239411918355162
26800,6,0.623955223880597
26801,12,0.6239692548785493
26802,-14,0.6239459741810313
26803,-8,0.6239226952206842
26804,8,0.6239367258618117
26805,13,0.6239507554560716
26806,-12,0.6239274789226292
26807,-5,0.6239042041257881
26808,-6,0.6238809310653536
26809,14,0.6238949606475437
26810,-6,0.6238716896680343
26811,-5,0.6238484204244527
26812,-8,0.6238251529166045
26813,-6,0.6238018871442956
26814,10,0.6238159170582531
26815,-6,0.6237926533656536
26816,-10,0.6237693914081146
26817,11,0.6237834209643137
26818,-10,0.6237601610858379
26819,10,0.6237741899399679
26820,10,0.6237882177479492
26821,-12,0.6237649602923082
26822,10,0.6237789873984043
26823,-8,0.6237557320210267
26824,11,0.6237697584252908
26825,8,0.6237837837837837
26826,-10,0.6237605308283009
26827,8,0.6237745554851456
26828,8,0.6237885790964663
26829,-6,0.6237653285623765
26830,-8,0.623742079761461
26831,-6,0.6237188326935261
26832,8,0.6237328562909958
26833,8,0.6237468788432154
26834,10,0.6237609003503019
26835,8,0.6237749208123718
26836,8,0.6237889402295425
26837,8,0.6238029586019301
26838,13,0.623816975929652
26839,-11,0.6237937330004844
26840,-9,0.6237704918032787
26841,-6,0.6237472523378413
26842,10,0.6237612696520378
26843,9,0.6237752859218418
26844,8,0.62378930114737
26845,8,0.623803315328739
26846,-12,0.623780078968934
26847,11,0.6237940924498082
26848,8,0.62380810488677
26849,10,0.6238221162799359
26850,-6,0.6237988826815642
26851,-8,0.62377565081375
26852,-11,0.6237524206762998
26853,13,0.6237664320560087
26854,-10,0.6237432039919565
26855,-16,0.6237199776577919
26856,-6,0.6236967530533214
26857,12,0.6237107644189597
26858,6,0.6237247747412317
26859,-8,0.6237015525522172
26860,8,0.6237155621742367
26861,-10,0.6236923420572578
26862,11,0.6237063509790782
26863,10,0.6237203588579087
26864,8,0.6237343656938654
26865,10,0.623748371487065
26866,-10,0.6237251544703343
26867,6,0.6237391595637771
26868,8,0.6237531636147089
26869,10,0.6237671666232462
26870,8,0.623781168589505
26871,12,0.623795169513602
26872,14,0.6238091693956535
26873,12,0.6238231682357757
26874,8,0.623837166034085
26875,14,0.6238511627906976
26876,6,0.62386515850573
26877,-8,0.623841946645831
26878,-10,0.6238187365131335
26879,10,0.6238327318724655
26880,-10,0.6238095238095238
26881,10,0.623823518470295
26882,-8,0.6238003124767503
26883,10,0.6238143064390135
26884,12,0.6238282993602142
26885,16,0.6238422912404686
26886,6,0.6238562820798929
26887,-6,0.6238330791832484
26888,-9,0.6238098780124963
26889,8,0.6238238684964111
26890,10,0.6238378579397545
26891,8,0.6238518463426426
26892,8,0.6238658337051911
26893,11,0.6238798200275164
26894,8,0.6238938053097345
26895,11,0.6239077895519614
26896,6,0.6239217727543129
26897,10,0.6239357549169052
26898,10,0.6239497360398543
26899,8,0.623963716123276
26900,10,0.6239776951672863
26901,6,0.623991673172001
26902,10,0.6240056501375363
26903,-6,0.6239824554882355
26904,8,0.6239964317573595
26905,12,0.6240104069875488
26906,10,0.6240243811789192
26907,14,0.6240383543315866
26908,8,0.6240523264456667
26909,6,0.6240662975212754
26910,8,0.6240802675585284
26911,6,0.6240942365575415
26912,8,0.6241082045184304
26913,8,0.6241221714413109
26914,-6,0.6240989819424835
26915,-10,0.6240757941668215
26916,-8,0.6240526081141329
26917,-6,0.6240294237842255
26918,10,0.6240433910394532
26919,6,0.6240573572569561
26920,-12,0.6240341753343239
26921,10,0.6240481408565803
26922,-8,0.62402496099844
26923,-6,0.6240017828622367
26924,8,0.6240157480314961
26925,-6,0.6239925719591458
26926,-9,0.6239693976082596
26927,-8,0.6239462249786459
26928,9,0.6239601901366607
26929,12,0.6239741542574919
26930,12,0.6239881173412551
26931,-8,0.6239649474583194
26932,12,0.6239789098470221
26933,10,0.623992871198901
26934,10,0.6240068315140714
26935,-10,0.6239836643772044
26936,-6,0.623960498960499
26937,-10,0.6239373352637636
26938,10,0.6239512955675997
26939,-6,0.6239281339322172
26940,8,0.6239420935412027
26941,10,0.6239560521138785
26942,-10,0.6239328928810036
26943,-6,0.6239097353672568
26944,10,0.6239236935866983
26945,6,0.6239376507700872
26946,10,0.6239516069175388
26947,12,0.6239655620291684
26948,6,0.6239795161050913
26949,9,0.6239934691454229
26950,12,0.6240074211502783
26951,-7,0.6239842677451671
26952,6,0.6239982190560998
26953,-14,0.623975067710459
26954,8,0.623989018327521
26955,-10,0.6239658690409943
26956,12,0.623979818964238
26957,-6,0.6239566717364692
26958,-8,0.6239335262259812
26959,-8,0.6239103824325828
26960,-10,0.6238872403560831
26961,-6,0.6238640999962909
26962,12,0.6238780505897189
26963,8,0.6238920001483514
26964,12,0.6239059486723039
26965,6,0.6239198961616911
26966,-14,0.6238967588815546
26967,8,0.6239107056773093
26968,10,0.6239246514387422
26969,-6,0.6239015165560459
26970,12,0.6239154616240267
26971,-6,0.6238923287975974
26972,8,0.6239062731721785
26973,13,0.6239202165128092
26974,8,0.623934158819604
26975,8,0.6239481000926784
26976,-10,0.6239249703440095
26977,-5,0.623901842310116
26978,-11,0.6238787159908074
26979,10,0.6238926572519367
26980,8,0.6239065974796145
26981,-10,0.6238834735554649
26982,-10,0.6238603513453413
26983,-12,0.6238372308490531
26984,6,0.6238511710643344
26985,13,0.6238651102464332
26986,8,0.6238790483954643
26987,-10,0.6238559306332678
26988,8,0.6238698680895213
26989,-8,0.6238467523805995
26990,14,0.6238606891441274
26991,8,0.6238746248749584
26992,14,0.6238885595732069
26993,-10,0.623865446597266
26994,6,0.623879380603097
26995,-6,0.6238562696795703
26996,8,0.623870202993036
26997,9,0.6238841352742898
26998,6,0.6238980665234461
26999,8,0.62391199674062
27000,6,0.6239259259259259
27001,-9,0.6239028184141329
27002,-11,0.6238797126138804
27003,6,0.6238936414472466
27004,6,0.6239075692490001
27005,-5,0.6238844658396593
27006,12,0.6238983929497148
27007,-6,0.623875291591069
27008,-10,0.6238521919431279
27009,-8,0.6238290940057019
27010,10,0.623843021103295
27011,9,0.6238569471696717
27012,6,0.623870872204946
27013,10,0.6238847962092325
27014,-8,0.6238617013400459
27015,10,0.6238756246529705
27016,13,0.6238895469351495
27017,10,0.6239034681866973
27018,8,0.6239173884077281
27019,8,0.6239313075983567
27020,6,0.6239452257586973
27021,16,0.6239591428888642
27022,-8,0.6239360521056917
27023,-8,0.6239129630314917
27024,-8,0.6238898756660746
27025,12,0.6239037927844588
27026,12,0.6239177088729372
27027,9,0.6239316239316239
27028,11,0.6239455379606335
27029,6,0.6239594509600799
27030,8,0.6239733629300777
27031,-8,0.6239502793089415
27032,-9,0.6239271973956791
27033,14,0.6239411090149077
